time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa),precipitation (mm),rain (mm),snowfall (cm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa)
2022-08-13T19:00,30.5,24,8,28.8,1012.6,848.2,0,0,0,41,0,28,81,8.4,190,17.6,0.41,3.3
2022-08-13T20:00,28.8,32,10.4,26.9,1012.9,847.6,0.6,0.6,0,47,0,40,75,14.1,165,23.4,0.33,2.69
2022-08-13T21:00,27,38,11.4,25.3,1013.1,846.9,0,0,0,39,0,33,65,14.8,154,15.8,0.2,2.22
2022-08-13T22:00,25.9,42,12.1,25.2,1014.1,847.2,0,0,0,37,0,24,76,9.7,153,11.9,0.1,1.94
2022-08-13T23:00,24.3,50,13.1,24.2,1014.5,846.7,0,0,0,33,0,17,75,7.3,169,11.9,0.04,1.52
2022-08-14T00:00,22.7,58,13.9,23.2,1014.6,845.9,0,0,0,30,0,14,72,5,180,10.1,0.02,1.17
2022-08-14T01:00,21.6,63,14.3,22.5,1014.6,845.4,0,0,0,31,0,15,74,3.3,193,9.4,0,0.94
2022-08-14T02:00,20.6,68,14.5,21.5,1014.9,845.1,0,0,0,41,0,30,75,3.7,191,7.2,0,0.77
2022-08-14T03:00,20.5,61,12.7,20.8,1014.7,844.9,0,0,0,29,0,11,76,4,180,8.3,0.01,0.94
2022-08-14T04:00,19.5,65,12.6,19.7,1014.5,844.2,0,0,0,9,0,1,29,4.3,185,8.6,0.01,0.8
2022-08-14T05:00,18.6,67,12.5,18.7,1014.3,843.6,0,0,0,5,0,0,17,4.8,193,10.4,0.01,0.7
2022-08-14T06:00,18,69,12.2,17.4,1014.7,843.6,0,0,0,13,0,20,4,9.4,203,10.8,0.02,0.65
2022-08-14T07:00,17.6,69,11.7,16.9,1014.5,843.2,0,0,0,9,0,15,0,8.4,200,11.2,0.02,0.63
2022-08-14T08:00,17.1,69,11.3,16.6,1014.9,843.3,0,0,0,3,0,2,5,6.2,201,10.8,0.01,0.61
2022-08-14T09:00,17.5,66,11.1,16.9,1015.5,844,0,0,0,18,0,18,24,6.6,189,13.7,0.03,0.68
2022-08-14T10:00,21.3,51,10.8,20.9,1015.9,846.3,0,0,0,14,0,20,7,4.7,180,14.4,0.12,1.24
2022-08-14T11:00,24.5,41,10.6,24.4,1015.5,847.6,0,0,0,8,0,11,3,2.2,90,13.3,0.25,1.8
2022-08-14T12:00,27,35,10.2,26.7,1014.8,848.3,0,0,0,5,0,1,14,4.1,45,16.6,0.42,2.33
2022-08-14T13:00,29.3,28,9.1,29.5,1013.9,848.7,0,0,0,4,0,1,11,5.2,34,23.4,0.56,2.92
2022-08-14T14:00,30.9,24,7.9,31.5,1012.8,848.5,0,0,0,9,0,6,18,6.1,28,25.6,0.66,3.41
2022-08-14T15:00,31.4,23,8,32,1011.7,847.8,0,0,0,12,0,6,27,7.5,17,25.6,0.72,3.52
2022-08-14T16:00,32.1,22,7.5,33.1,1011,847.6,0,0,0,15,0,9,31,4.9,36,25.9,0.71,3.74
2022-08-14T17:00,32.3,21,7.1,31.9,1012.2,848.7,0,0,0,39,0,25,80,9.9,170,22,0.7,3.82
2022-08-14T18:00,31.3,29,11.2,29.7,1010.4,846.7,1.3,1.3,0,32,0,10,88,18.2,155,27.7,0.61,3.25
2022-08-14T19:00,29.6,29,9.7,28.8,1009.8,845.4,0,0,0,40,0,18,96,5.2,164,25.9,0.32,2.95
2022-08-14T20:00,27.7,34,10.5,26.6,1010.1,844.7,0.2,0.2,0,53,0,40,95,8.6,90,22,0.21,2.44
2022-08-14T21:00,26.6,37,10.6,23.8,1012.6,846.2,0,0,0,78,0,83,94,20.2,79,29.2,0.24,2.2
2022-08-14T22:00,24.1,47,12,22.9,1014.6,846.7,0,0,0,74,0,75,98,12.7,82,23,0.11,1.6
2022-08-14T23:00,23.1,52,12.6,23.1,1015.5,846.9,0,0,0,81,0,87,96,5.4,110,2.9,0.02,1.36
2022-08-15T00:00,22.8,53,12.7,23,1015.8,847,0,0,0,76,0,77,98,4.3,114,9.7,0.02,1.31
2022-08-15T01:00,21.9,58,13.1,22.4,1015.8,846.5,0,0,0,68,0,67,93,3.1,159,7.9,0,1.11
2022-08-15T02:00,21.2,62,13.5,22.1,1015.2,845.7,0,0,0,46,0,33,87,1.8,191,6.8,0,0.96
2022-08-15T03:00,19.7,75,15.2,21.1,1014.9,844.6,0,0,0,30,0,17,65,2.4,207,5.8,0,0.57
2022-08-15T04:00,18.7,80,15.1,20.1,1014.4,843.7,0,0,0,10,0,5,24,2.4,207,7.2,0,0.43
2022-08-15T05:00,17.8,83,15,19.2,1014.7,843.5,0,0,0,6,0,0,21,2.3,198,9,0,0.34
2022-08-15T06:00,17.2,86,14.7,18.1,1014.1,842.7,0,0,0,37,0,41,42,4.5,209,8.3,0,0.28
2022-08-15T07:00,16.8,86,14.5,17.9,1013.7,842.1,0,0,0,34,0,33,47,2.6,196,7.2,0,0.26
2022-08-15T08:00,16.5,86,14.2,17,1014.8,842.9,0,0,0,19,0,14,34,6.1,220,7.2,0,0.26
2022-08-15T09:00,17,84,14.3,17.2,1015.2,843.5,0,0,0,16,0,4,44,8.3,214,10.1,0.02,0.31
2022-08-15T10:00,20.1,71,14.7,21,1015.1,845,0,0,0,29,6,0,80,4.7,212,16.9,0.11,0.68
2022-08-15T11:00,22,65,15,23.5,1014.9,845.8,0,0,0,34,7,1,91,1.3,236,26.6,0.23,0.93
2022-08-15T12:00,22.9,62,15.2,24.1,1014.4,845.9,0.1,0.1,0,56,33,0,89,3.9,22,27.4,0.32,1.06
2022-08-15T13:00,24,58,15.3,25.1,1014.2,846.3,0.1,0.1,0,22,2,1,65,7.8,22,26.6,0.44,1.24
2022-08-15T14:00,25.2,53,15,26.5,1013.8,846.5,0.1,0.1,0,27,0,9,73,10.2,18,27.7,0.53,1.5
2022-08-15T15:00,27.5,41,13,28.2,1013.3,847.3,0,0,0,34,3,11,81,14,18,34.2,0.66,2.18
2022-08-15T16:00,26.5,44,13.3,25.3,1012.7,846.3,0.1,0.1,0,52,3,33,97,15.1,18,28.8,0.46,1.93
2022-08-15T17:00,23.7,61,15.7,23.7,1013,845.1,3.3,3.3,0,83,16,65,99,13.5,61,30.2,0.25,1.15
2022-08-15T18:00,21.1,82,17.9,22.7,1015.3,845.7,4.2,4.2,0,84,1,89,100,8.4,133,25.2,0.14,0.44
2022-08-15T19:00,20,87,17.7,21.9,1016.7,846.3,3.9,3.9,0,80,1,81,100,5.6,117,19.1,0.08,0.31
2022-08-15T20:00,19.6,92,18.4,22,1017.2,846.5,2.1,2.1,0,95,10,94,100,4.7,90,14,0.06,0.17
2022-08-15T21:00,18.9,95,18.2,21.4,1018,846.8,1.6,1.6,0,80,14,62,100,4,10,13.7,0.04,0.1
2022-08-15T22:00,18,95,17.2,19.8,1018.8,847,2.2,2.2,0,79,2,78,100,5.7,325,13.7,0.02,0.11
2022-08-15T23:00,17.5,95,16.7,19.2,1019,846.9,2.8,2.8,0,80,5,76,100,4.8,297,10.8,0,0.09
2022-08-16T00:00,17.3,96,16.7,18.5,1019.4,847.1,2,2,0,93,4,99,100,8.4,263,14.4,0,0.08
2022-08-16T01:00,17.2,96,16.5,18.6,1019.2,846.9,2.3,2.3,0,92,4,98,99,6.3,257,14,0,0.08
2022-08-16T02:00,17.1,96,16.5,18.9,1019.3,846.9,2.3,2.3,0,87,2,92,99,2.9,263,10.1,0,0.07
2022-08-16T03:00,17.2,98,16.9,19.3,1018.4,846.2,0.8,0.8,0,86,1,98,89,2.4,243,4.7,0,0.03
2022-08-16T04:00,17.2,97,16.8,19.2,1017.7,845.7,0.8,0.8,0,84,0,96,87,2.9,240,7.9,0,0.05
2022-08-16T05:00,17.1,97,16.7,19,1017.5,845.5,0.4,0.4,0,78,0,96,67,3.6,225,6.1,0,0.05
2022-08-16T06:00,17,97,16.6,18.8,1017.8,845.6,0.1,0.1,0,22,6,6,42,3.3,264,6.1,0,0.05
2022-08-16T07:00,17.1,94,16.1,18.6,1018.6,846.3,0,0,0,72,22,52,70,4.3,228,5,0,0.12
2022-08-16T08:00,17,92,15.8,18.5,1018.1,845.9,0,0,0,100,27,88,88,3.8,197,4.7,0,0.15
2022-08-16T09:00,17.3,91,15.9,18.8,1018.6,846.5,0,0,0,78,7,78,84,4,170,4.7,0.02,0.17
2022-08-16T10:00,18.1,84,15.4,19.2,1019,847.2,0.5,0.5,0,84,15,80,74,5.4,110,7.9,0.06,0.33
2022-08-16T11:00,18.3,76,13.9,18.7,1019.8,848,0.3,0.3,0,100,29,85,81,5.8,97,18,0.16,0.51
2022-08-16T12:00,18.3,79,14.6,18.9,1020.2,848.3,1.3,1.3,0,100,84,97,74,6.6,61,20.2,0.16,0.44
2022-08-16T13:00,19.5,75,15.1,20.4,1020.6,849.3,0.3,0.3,0,100,99,100,85,5.9,79,22.3,0.25,0.56
2022-08-16T14:00,20,74,15.1,20.9,1020.7,849.6,0.2,0.2,0,100,85,100,83,5.5,79,20.2,0.23,0.62
2022-08-16T15:00,18.3,88,16.2,19.5,1020.9,848.9,2.2,2.2,0,100,34,91,89,6.7,74,22.7,0.16,0.26
2022-08-16T16:00,18,92,16.7,19.7,1020.5,848.4,2.4,2.4,0,63,8,51,85,4.6,45,22.3,0.12,0.16
2022-08-16T17:00,18.4,81,15,19.3,1020.2,848.4,0.4,0.4,0,100,39,90,90,5.5,148,22,0.22,0.41
2022-08-16T18:00,19.2,71,13.9,19.8,1019.2,848,0.1,0.1,0,93,9,95,92,5.2,205,18.7,0.22,0.64
2022-08-16T19:00,20.5,59,12.1,19.8,1019,848.5,0,0,0,90,1,99,100,9.2,201,19.4,0.29,1
2022-08-16T20:00,19.9,57,11.2,18.9,1018.9,848.1,0,0,0,91,1,100,100,10,210,16.2,0.12,1
2022-08-16T21:00,19.5,61,11.9,18.6,1018.9,847.9,0,0,0,90,0,100,100,10.7,213,14.8,0.1,0.88
2022-08-16T22:00,18.8,64,11.9,18.1,1018.6,847.3,0,0,0,90,0,100,100,9,209,11.2,0.06,0.78
2022-08-16T23:00,18.3,68,12.2,17.7,1018.9,847.2,0,0,0,89,0,99,100,8.4,211,7.9,0.02,0.68
2022-08-17T00:00,17.7,73,12.7,17.5,1018.5,846.6,0,0,0,88,0,98,98,7.6,211,7.6,0.01,0.56
2022-08-17T01:00,16.8,79,13.1,17,1018.5,846.1,0,0,0,83,0,92,92,5.7,215,8.3,0,0.41
2022-08-17T02:00,15.8,85,13.2,16.2,1018.6,845.7,0,0,0,66,0,76,67,4.4,215,9.7,0,0.27
2022-08-17T03:00,15.1,85,12.6,15.3,1018.8,845.5,0,0,0,61,1,65,70,4.3,222,12.2,0,0.26
2022-08-17T04:00,14.4,85,12,14.4,1018.6,844.9,0,0,0,53,0,52,74,4.3,222,12.2,0,0.24
2022-08-17T05:00,13.8,85,11.3,13.6,1019,844.9,0,0,0,42,1,30,78,4.2,211,11.9,0,0.23
2022-08-17T06:00,13.2,85,10.7,12.1,1019.6,845.1,0,0,0,25,8,19,22,9.2,206,13,0,0.23
2022-08-17T07:00,12.6,86,10.2,11.6,1020.2,845.2,0,0,0,15,4,19,0,7.4,203,13.3,0,0.21
2022-08-17T08:00,12,87,10,11,1020.9,845.5,0,0,0,11,0,19,0,7,192,13,0,0.18
2022-08-17T09:00,12.5,86,10.3,11.5,1021.4,846.2,0,0,0,7,0,12,0,7.8,193,13.3,0.01,0.2
2022-08-17T10:00,16.6,73,11.8,16.4,1021.8,848.8,0,0,0,7,0,11,0,5.8,176,14,0.1,0.51
2022-08-17T11:00,19.7,51,9.4,18.8,1021.7,850.3,0,0,0,7,0,12,0,4.9,144,14.8,0.24,1.12
2022-08-17T12:00,21.3,49,10.1,21.1,1020.9,850.5,0,0,0,7,0,12,0,3.1,144,15.1,0.38,1.29
2022-08-17T13:00,22.5,48,10.9,23.9,1020.4,850.7,0,0,0,6,1,8,0,1.1,108,16.9,0.49,1.42
2022-08-17T14:00,23.6,43,10.4,25.6,1019.7,850.6,0,0,0,2,0,3,0,2,45,19.4,0.59,1.65
2022-08-17T15:00,24.2,38,8.8,25.1,1018.7,850.1,0,0,0,7,0,11,0,4.4,35,18.4,0.58,1.88
2022-08-17T16:00,25.1,34,8.1,26,1018.1,850.1,0,0,0,2,0,3,0,6.3,24,20.2,0.65,2.11
2022-08-17T17:00,25.7,31,7.1,25.9,1017.2,849.6,0,0,0,4,0,6,0,7.6,19,21.2,0.64,2.29
2022-08-17T18:00,25.8,29,6.5,24.9,1015.7,848.4,0,0,0,0,0,0,0,9.3,36,21.2,0.57,2.36
2022-08-17T19:00,25.6,29,6.3,23.9,1015.9,848.5,0,0,0,1,0,0,2,8.2,23,19.8,0.45,2.33
2022-08-17T20:00,25.1,31,6.8,23.5,1015.7,848.1,0,0,0,2,0,1,3,5.2,12,15.5,0.29,2.19
2022-08-17T21:00,24,36,8,23.2,1015.7,847.5,0,0,0,0,0,0,0,1.8,127,4.7,0.12,1.91
2022-08-17T22:00,22,49,10.9,21.4,1016.1,846.8,0,0,0,2,0,2,3,6.2,173,8.3,0.05,1.34
2022-08-17T23:00,19.1,60,11.2,18.9,1017.1,846.2,0,0,0,2,0,0,5,4.2,211,9,0.01,0.88
2022-08-18T00:00,17.3,64,10.5,16.8,1017.6,845.6,0,0,0,0,0,0,0,4.9,216,11.5,0.01,0.71
2022-08-18T01:00,16.3,69,10.5,15.4,1017.6,845.1,0,0,0,0,0,0,0,6.9,219,15.8,0.01,0.58
2022-08-18T02:00,15.3,71,10.1,14.1,1017.3,844.3,0,0,0,0,0,0,0,9.2,219,18,0.02,0.5
2022-08-18T03:00,14.9,62,7.6,12.9,1017.3,844.1,0,0,0,0,0,0,0,10.1,215,19.1,0.03,0.65
2022-08-18T04:00,14.5,61,7.1,12.3,1016.7,843.4,0,0,0,0,0,0,0,10.6,215,20.5,0.03,0.64
2022-08-18T05:00,14.1,62,6.9,11.9,1016.6,843.1,0,0,0,0,0,0,0,10.1,215,19.4,0.03,0.62
2022-08-18T06:00,13.6,64,6.9,11.1,1017.9,843.9,0,0,0,0,0,0,0,11.5,221,18.7,0.03,0.56
2022-08-18T07:00,13,67,7,10.5,1017.1,842.9,0,0,0,0,0,0,0,12,219,18.7,0.03,0.5
2022-08-18T08:00,12.6,69,7.1,10.2,1017,842.6,0,0,0,2,1,1,0,11.9,215,18.4,0.03,0.45
2022-08-18T09:00,13.1,70,7.8,10.9,1017.1,843,0,0,0,1,1,0,0,11.5,212,18.7,0.04,0.45
2022-08-18T10:00,17.2,62,9.8,15.6,1017.1,845.1,0,0,0,0,0,0,0,10.5,211,19.1,0.12,0.75
2022-08-18T11:00,22.3,42,8.9,20.8,1016.9,847.6,0,0,0,0,0,0,0,7.9,210,15.5,0.27,1.55
2022-08-18T12:00,24.9,28,5.1,23.2,1016.6,848.7,0,0,0,0,0,0,0,5.5,191,14,0.41,2.27
2022-08-18T13:00,26.3,25,4.8,25.7,1016,848.9,0,0,0,0,0,0,0,4.8,103,17.3,0.54,2.56
2022-08-18T14:00,27.2,24,5,26.3,1015.8,849.2,0,0,0,8,0,13,0,10.6,80,22.7,0.66,2.74
2022-08-18T15:00,27.9,23,5.1,26.8,1015.3,849.1,0,0,0,17,0,13,31,12.8,80,30.2,0.7,2.87
2022-08-18T16:00,28.1,24,5.4,27.6,1014.7,848.7,0,0,0,14,0,11,25,10.9,81,28.1,0.71,2.9
2022-08-18T17:00,28.1,24,5.5,27.6,1014.2,848.3,0,0,0,18,0,13,33,8.8,78,24.8,0.65,2.91
2022-08-18T18:00,27.9,22,4.5,26.6,1013,847.2,0,0,0,17,0,5,47,6.9,84,21.6,0.54,2.92
2022-08-18T19:00,27.6,23,4.6,25.5,1013.1,847.2,0,0,0,25,0,19,44,6.5,93,19.4,0.43,2.85
2022-08-18T20:00,27.1,24,5,25.1,1012.7,846.6,0,0,0,13,0,9,25,5.2,78,14.4,0.28,2.71
2022-08-18T21:00,25.8,30,7.1,24.7,1012.5,845.7,0,0,0,5,0,8,1,2.4,27,6.8,0.12,2.31
2022-08-18T22:00,23.8,38,8.7,23.1,1012.9,845.1,0,0,0,2,0,1,4,2.5,360,9,0.02,1.82
2022-08-18T23:00,21,49,10,20.7,1013.7,844.3,0,0,0,0,0,0,1,1.8,323,8.6,0,1.26
2022-08-19T00:00,18.8,59,10.6,19,1014.7,844,0,0,0,6,0,0,20,0.4,180,11.2,0,0.9
2022-08-19T01:00,17.1,67,10.9,17.1,1015.1,843.5,0,0,0,23,0,0,77,2.1,211,12.2,0,0.65
2022-08-19T02:00,15.9,73,11,15.6,1015.1,842.8,0,0,0,27,0,0,90,3.9,214,12.6,0,0.49
2022-08-19T03:00,16.1,63,9.1,15.3,1015.2,843,0,0,0,29,0,0,97,4.1,218,10.4,0,0.68
2022-08-19T04:00,15.1,69,9.5,14.3,1014.6,842,0,0,0,28,0,0,93,4.6,219,11.5,0,0.53
2022-08-19T05:00,14.2,75,9.8,13.6,1014.1,841.1,0,0,0,30,0,0,99,4.4,215,11.9,0,0.41
2022-08-19T06:00,13.7,78,9.9,12.4,1013.4,840.2,0,0,0,31,0,2,100,9.1,214,12.6,0.01,0.35
2022-08-19T07:00,13.5,79,10,12.2,1013.2,839.9,0,0,0,31,0,3,96,8.7,210,12.6,0,0.32
2022-08-19T08:00,13.2,81,10,12,1013.3,839.9,0,0,0,25,0,2,80,8,207,12.2,0,0.29
2022-08-19T09:00,13.4,82,10.4,12.2,1014.1,840.6,0,0,0,22,0,5,63,9.4,203,12.2,0.02,0.27
2022-08-19T10:00,17.7,72,12.5,17.3,1014.2,843,0,0,0,20,0,9,49,8.1,193,12.2,0.1,0.57
2022-08-19T11:00,21.6,44,8.9,20.6,1014.4,845.2,0,0,0,13,0,0,44,5.1,141,16.2,0.25,1.44
2022-08-19T12:00,23.2,39,8.6,22,1014.1,845.8,0,0,0,15,0,1,48,6.8,90,22,0.4,1.72
2022-08-19T13:00,24.3,37,8.7,24.1,1013.8,846.1,0,0,0,18,0,9,41,6.9,84,22,0.51,1.91
2022-08-19T14:00,25.2,35,8.6,25,1013.7,846.4,0,0,0,19,0,9,46,7.8,103,20.2,0.56,2.09
2022-08-19T15:00,25.6,30,6.9,24.9,1013.2,846.3,0.4,0.4,0,35,0,28,62,8.9,104,24.1,0.58,2.3
2022-08-19T16:00,25.7,30,6.8,25,1012.8,845.9,0,0,0,37,0,22,78,8.8,35,24.1,0.58,2.31
2022-08-19T17:00,25.4,31,7,24.2,1012.3,845.4,0,0,0,21,0,2,67,12.1,17,24.8,0.59,2.25
2022-08-19T18:00,25.1,32,7.2,23.8,1012.6,845.5,0.2,0.2,0,43,0,42,59,8.1,122,23,0.49,2.17
2022-08-19T19:00,24.7,33,7.4,23.5,1011.7,844.5,0,0,0,28,0,13,67,3.8,107,22.3,0.32,2.08
2022-08-19T20:00,24,35,7.5,23,1012.1,844.5,0,0,0,32,0,6,94,2.2,360,13,0.19,1.95
2022-08-19T21:00,23.1,39,8.4,22.3,1012.4,844.3,0,0,0,37,0,12,100,2.7,337,7.2,0.11,1.73
2022-08-19T22:00,21.4,48,9.9,21.2,1013.1,844,0,0,0,36,0,10,100,1.5,346,8.6,0.02,1.34
2022-08-19T23:00,19.4,59,11.3,19.5,1013.9,843.6,0,0,0,37,0,11,100,1.8,270,9.4,0,0.91
2022-08-20T00:00,17.3,72,12.3,17.7,1014.8,843.3,0,0,0,38,0,13,100,2.3,231,10.4,0,0.55
2022-08-20T01:00,16.3,76,12.1,16.7,1015.1,843,0,0,0,34,0,7,100,1.5,256,10.4,0,0.44
2022-08-20T02:00,16.1,76,11.9,16.4,1015.4,843.2,0,0,0,34,0,8,98,1.9,292,10.4,0,0.44
2022-08-20T03:00,16.4,76,12.2,16.6,1015.6,843.5,0.2,0.2,0,30,0,3,95,3.2,243,11.9,0,0.44
2022-08-20T04:00,15.8,81,12.6,16.3,1015.7,843.3,0.3,0.3,0,23,0,4,68,2.4,243,11.5,0,0.34
2022-08-20T05:00,15.6,81,12.4,16.1,1015.5,843,0.2,0.2,0,16,0,4,45,1.8,270,12.2,0,0.33
2022-08-20T06:00,14.8,85,12.3,14.7,1017.6,844.3,0,0,0,22,1,29,13,5.5,238,11.5,0,0.25
2022-08-20T07:00,14.1,87,12,14.1,1017.4,843.7,0,0,0,33,19,24,4,4.6,198,10.4,0,0.2
2022-08-20T08:00,13.6,89,11.9,13.6,1018,844,0,0,0,53,27,43,11,3.8,163,10.1,0,0.16
2022-08-20T09:00,13.8,90,12.2,14.1,1018.3,844.4,0,0,0,54,14,54,31,2.9,150,11.5,0.01,0.16
2022-08-20T10:00,16.7,76,12.4,17.4,1019,846.5,0,0,0,53,10,56,33,0.4,360,13,0.08,0.46
2022-08-20T11:00,19,63,11.9,19,1018.5,847.3,0,0,0,60,7,69,42,3.7,281,16.2,0.2,0.8
2022-08-20T12:00,19.9,60,11.9,19.6,1018.2,847.5,0.1,0.1,0,70,3,78,67,6.2,291,25.9,0.27,0.93
2022-08-20T13:00,20.3,59,12,19.6,1017.5,847.1,0.2,0.2,0,57,1,61,65,9.7,297,32.4,0.32,0.98
2022-08-20T14:00,19.7,64,12.8,18.8,1016.3,845.8,0.3,0.3,0,51,1,49,69,12.3,302,35.3,0.27,0.82
2022-08-20T15:00,22.4,52,12,22.3,1015.9,846.9,0,0,0,76,6,79,76,10.8,285,28.4,0.48,1.31
2022-08-20T16:00,22.2,52,12,21.3,1015.4,846.4,0,0,0,65,4,65,73,10.9,304,23,0.34,1.28
2022-08-20T17:00,23.3,49,12.1,22.4,1014.4,846.1,0,0,0,67,3,65,85,11.4,325,24.8,0.42,1.46
2022-08-20T18:00,23.1,50,12,22.2,1013.7,845.4,0,0,0,34,2,9,89,10.9,304,23.8,0.36,1.43
2022-08-20T19:00,21.7,55,12.4,20.1,1015.4,846.1,0.1,0.1,0,56,2,47,85,16.3,276,28.1,0.27,1.16
2022-08-20T20:00,19.4,71,14,19.1,1014.9,844.5,1.1,1.1,0,38,4,22,69,10.9,261,21.2,0.14,0.65
2022-08-20T21:00,18.5,80,14.9,19.6,1015.4,844.4,0.2,0.2,0,69,7,73,64,3.9,304,12.6,0.07,0.44
2022-08-20T22:00,18,82,14.8,19.4,1016.5,845.1,0,0,0,48,4,55,39,1.3,56,13.3,0.01,0.38
2022-08-20T23:00,17.2,84,14.5,18,1016.8,844.9,0,0,0,26,0,19,47,4.9,234,13.7,0,0.31
2022-08-21T00:00,16.7,86,14.4,17.4,1016.4,844.3,0,0,0,25,0,13,56,5.5,238,14.4,0,0.26
2022-08-21T01:00,16.1,88,14.1,16.9,1016.1,843.8,0,0,0,17,0,4,49,3.8,253,15.1,0,0.23
2022-08-21T02:00,15.6,88,13.6,16,1016.3,843.6,0,0,0,16,0,0,52,4.9,253,13,0,0.21
2022-08-21T03:00,14.4,89,12.5,14.3,1016.2,842.9,0,0,0,10,0,0,32,6.4,227,16.2,0,0.19
2022-08-21T04:00,13.9,88,12,13.6,1016,842.5,0,0,0,5,0,1,13,6.6,221,17.3,0,0.19
2022-08-21T05:00,13.6,87,11.5,13,1016,842.3,0,0,0,6,0,9,1,7,215,17.3,0,0.2
2022-08-21T06:00,13.4,87,11.2,12.4,1016.2,842.4,0,0,0,90,33,81,39,9.6,214,15.1,0,0.21
2022-08-21T07:00,13.1,87,10.9,12.2,1017.3,843.1,0,0,0,96,24,87,75,8.2,209,14,0,0.2
2022-08-21T08:00,12.8,87,10.7,11.7,1017.4,843,0,0,0,77,19,58,83,8.9,212,13,0,0.19
2022-08-21T09:00,13.2,86,10.9,12,1017.3,843.2,0,0,0,33,22,7,29,9.9,213,14,0.02,0.21
2022-08-21T10:00,15.6,80,12.2,15.2,1017.3,844.5,0,0,0,40,13,40,13,7.4,223,14,0.08,0.36
2022-08-21T11:00,18.9,60,11.1,18.7,1017.9,846.7,0,0,0,41,4,56,11,3.9,248,11.9,0.21,0.87
2022-08-21T12:00,21,54,11.2,20.8,1017.6,847.6,0,0,0,57,1,82,23,4,270,15.5,0.34,1.16
2022-08-21T13:00,22.9,47,11.1,23.7,1017.2,848.2,0,0,0,53,0,78,19,3.3,283,23,0.47,1.47
2022-08-21T14:00,24.3,42,10.4,25.7,1016.8,848.6,0,0,0,37,2,45,27,3.4,328,22,0.57,1.77
2022-08-21T15:00,24.2,38,9,24.7,1015.9,847.8,0,0,0,49,1,65,30,4.8,333,18,0.55,1.88
2022-08-21T16:00,24.8,37,9,24.6,1016,848.2,0,0,0,35,2,23,65,7.3,279,20.5,0.53,1.98
2022-08-21T17:00,25,36,9,25,1015.7,848,0,0,0,47,2,43,63,3.3,276,17.6,0.47,2.02
2022-08-21T18:00,25.3,35,8.8,24.4,1015,847.6,0,0,0,48,1,53,52,6.6,167,19.1,0.46,2.09
2022-08-21T19:00,24.1,39,9.4,22.8,1016.4,848.1,0.1,0.1,0,36,1,23,72,7.7,307,22,0.32,1.82
2022-08-21T20:00,22.6,42,9,20.8,1017.2,848,0,0,0,77,1,79,97,10.4,250,18,0.21,1.59
2022-08-21T21:00,21.3,50,10.4,20,1017,847.2,0,0,0,80,0,85,97,9.8,208,20.2,0.11,1.28
2022-08-21T22:00,20.1,56,11.2,19.4,1016.5,846.2,0,0,0,68,0,67,93,7.6,225,13.3,0.06,1.03
2022-08-21T23:00,19,63,11.7,18.5,1016.6,845.7,0,0,0,24,0,8,63,7.3,237,13.7,0.02,0.82
2022-08-22T00:00,17.7,69,12,17.3,1017,845.4,0,0,0,20,0,0,67,6.9,231,15.5,0.01,0.63
2022-08-22T01:00,16.7,73,11.9,16.4,1017,844.8,0,0,0,16,0,0,52,6.7,234,15.5,0.01,0.51
2022-08-22T02:00,15.9,77,11.8,15.4,1017.3,844.6,0,0,0,22,0,9,56,7.3,237,16.9,0,0.42
2022-08-22T03:00,15,79,11.4,14.3,1017.1,844,0,0,0,16,0,12,30,7.7,233,18.7,0,0.35
2022-08-22T04:00,14.4,81,11.2,13.7,1016.9,843.5,0,0,0,11,0,9,18,7.4,231,19.4,0,0.32
2022-08-22T05:00,14.2,80,10.9,13.4,1016.9,843.4,0,0,0,13,0,10,22,7.4,227,18.7,0,0.32
2022-08-22T06:00,14.5,78,10.7,13.2,1018,844.5,0,0,0,25,0,38,8,10.7,228,18,0.01,0.37
2022-08-22T07:00,13.8,80,10.5,12.4,1018.2,844.2,0,0,0,24,0,38,3,10.5,221,16.9,0.01,0.31
2022-08-22T08:00,13.1,83,10.3,11.8,1017.8,843.5,0,0,0,17,0,27,2,9.5,217,16.2,0,0.25
2022-08-22T09:00,13.2,82,10.3,11.9,1017.8,843.6,0,0,0,12,0,20,1,9.7,219,17.3,0.02,0.27
2022-08-22T10:00,17,68,11,16.2,1018.1,845.9,0,0,0,12,0,20,1,7.7,217,16.6,0.1,0.62
2022-08-22T11:00,20.8,46,8.9,19.8,1018.2,848,0,0,0,3,0,4,1,5,201,15.1,0.24,1.32
2022-08-22T12:00,22.6,39,8.1,21.6,1017.7,848.5,0,0,0,3,0,1,7,4,153,17.6,0.37,1.67
2022-08-22T13:00,24.1,36,8,24.5,1017.1,848.8,0,0,0,14,0,10,26,1.8,79,19.4,0.49,1.94
2022-08-22T14:00,25.3,33,8,26.4,1016.6,848.9,0,0,0,16,0,18,18,2.5,360,21.6,0.59,2.16
2022-08-22T15:00,25.6,36,9.5,26.8,1015.8,848.4,0,0,0,15,1,17,13,3.6,354,18,0.59,2.1
